Date,AAPL,MSFT,AMZN,GOOGL,GOOG,FB,BABA,V,JPM,JNJ,MA,WMT,BAC,PG,TSM,INTC,UNH,T,HD,XOM,KO,DIS,NVS,VZ,TM,IVV,MRK,CVX,CMCSA,PEP,PFE,WFC,CSCO,BA,ADBE,ORCL,NVDA,CHL,C,SAP,NFLX,CRM,MCD,NKE,ABT,MDT,UN,UL,HSBC,BMY,TSLA,PYPL,ABBV,COST,ACN,PM,IBM,LLY,TMO,ASML,NEE,UTX,PTR,AMGN,HON,AZN,AVGO,TOT,UNP,SNY,BUD,TXN,BHP,BBL,LMT,BP,LIN,RY,NVO,AMT,DHR,GE,CHTR,AXP,LFC,GSK,SBUX,QCOM,TD,BTI,LOW,FIS,DEO,CVS,PBR,MMM,RIO,MS,UPS,SNE,BLK,USB,MDLZ,GILD,MO,ENB,GS,BKNG,CI,FISV,TMUS,SYK,SNP,ADP,INTU,EL,CAT,TJX,CME,DUK,ANTM,SPGI,CB,BX,ITUB,TFC,SO,DCUE,PLD,D,SAN,CEO,BDX,ISRG,CCI,ZTS,UBER,BNS,PNC,BAM,CNI,NOW,MU,CL,AGN,VMW,COP,AMD,RTN,VALE,VRTX,NOC,AMAT,WBK,CSX,SHOP,JD,GPN,ITW,SCHW,BBD,TAK,MMC,TGT,ECL,ABEV,BSX,AMX,BBDO,EQNR,BIIB,EPD,APD,EQIX,GD,AON,NSC,ICE,DE,SHW,WM,LVS,ABB,LYG,RELX,TRP,VOD,MCO,E,UBS,HCA,AEP,GM,HUM,LHX,PUK,LRCX,KMI,KMB,HMC,IBN,BMO,HDB,PGR,ATVI,EXC,SMFG,MET,EW,SLB,MAR,BAX,WBA,INFY,BIDU,COF,NGG,NTES,ADSK,ING,SU,SRE,WDAY,EMR,SPG,AIG,EOG,ILMN,REGN,ADI,BCE,ROST,PHG,PDD,ETN,BK,FDX,EC,TRI,DG,ALL,ROP,KDP,PSX,PSA,SYY,BCS,DD,NXPI,MPC,AFL,CNC,STZ,PRU,MFC,ORAN,DELL,BBVA,DAL,CTSH,MNST,TEAM,OXY,XEL,CM,CP,MFG,DOW,WELL,NEM,RBS,BSBR,MELI,S,IR,TRV,TDG,TEF,CS,SQ,TAL,CNQ,GOLD,CAJ,ET,VLO,KHC,HSY,SBAC,VFC,LULU,ZBH,F,FMX,CHA,GIS,JCI,HPQ,RACE,IQV,RSG,WEC,EA,SIRI,TROW,OKE,YUM,PAYX,EQR,TEL,MSI,INFO,AVB,HLT,ED,APH,CTAS,ERIC,ALC,ES,SCCO,CRH,LUV,MCK,ORLY,TSN,EBAY,SLF,PEG,CCL,CUK,STM,TWTR,PPG,CHT,EBAYL,FE,KKR,STT,KLAC,FWONA,LSXMA,BATRA,VRSK,LYB,WLTW,EIX,SLMBP,DLR,WCN,PH,FLT,TLK,AMTD,CSGP,ETR,SPLK,A,MSCI,CHU,MCHP,PPL,WMB,SPOT,DXCM,FTV,HRL,PCAR,O,DTE,SWK,RMD,CMG,BLL,AWK,CMI,ADM,MPLX,AZO,RCI,SNAP,CCEP,TU,ZM,LBRDA,NOK,VRSN,SNPS,ANSS,IDXX,FMS,PANW,CPRT,DFS,CERN,RCL,NTR,BBY,ROK,IX,PXD,AME,APTV,CTVA,IBKR,FOXA,KR,K,ALXN,DB,VEEV,WY,XP,BXP,BKR,AMP,DHI,VIV,BIP,MTB,XLNX,VTR,CDNS,SE,MKC,GLW,TME,EDU,FAST,SYF,FNV,VIAC,ALGN,LEN,CBRE,NTRS,HIG,AEE,ARE,ESS,FITB,DLTR,MTCH,DISH,SNN,LBRDK,SWKS,WDC,FCAU,CLX,UAL,AJG,RYAAY,PBA,FTS,RNG,FTNT,SGEN,FRC,QSR,IAC,IQ,CDW,EFX,HAL,ABC,VMC,WIT,KEY,CMS,ACGL,ZTO,HPE,LH,APO,CHD,KEYS,PEAK,CINF,NDAQ,TCOM,GRMN,MTD,GIB,CFXA,TRU,FCX,HES,MKL,ANET,MT,IMO,CHKP,NMR,TFX,CQP,ATUS,ODFL,EXPE,PAYC,TWLO,INVH,CAH,DOV,COO,MXIM,OMC,MAA,IP,ULTA,EVRG,CFG,MRVL,YUMC,GRFS,INCY,GLPG,KSU,SSNC,AGR,BAP,ROKU,MLM,OKTA,GWW,SWP,PKX,AMCR,TIF,BURL,KMX,MGA,AKAM,CTXS,LDOS,RF,MGM,YNDX,BMRN,XYL,CAG,CXO,DOCU,WPP,SKM,PFG,LYV,L,GMAB,DISCA,SUI,SHG,HEI,CTL,DGX,KB,NLY,DRI,WAB,WPC,EXR,NVR,WORK,ATO,UDR,IFF,CPB,WRB,STX,ARNC,NUE,ALNY,HBAN,WYNN,DDOG,TDY,LNT,LYFT,WAT,HOLX,STE,ENIA,AEM,TEVA,GPC,BR,KEP,NTCO,EXAS,LNG,DRE,CBOE,AES,LW,CRWD,TTD,MGP,RJF,IEP,SIVB,MMP,GDDY,CNA,FMC,PSXP,CNP,ELS,IT,PINS,WPM,J,BRO,VAR,IEX,HAS,CVNA,JKHY,EQH,CE,AAL,CNHI,ROL,TYL,LBTYA,ALLE,CIB,VICI,XRAY,VNO,MAS,WST,ZBRA,BGNE,EPAM,OTEX,MKTX,TTWO,PODD,QRVO,EXPD,PHM,NTAP,AGNCN,ALLY,SUZ,AGNCM,NLOK,WTRU,FNF,TS,UHS,ELAN,SJM,MPW,FICO,JBHT,TER,LNC,HST,TAP,BEN,GL,FANG,URI,RE,Y,PAA,LN,DPZ,STNE,TSCO,AVY,CHWY,CG,VST,CPT,IHG,NCLH,BIO,EBR,PAGS,NI,PNW,FDS,ASX,TRMB,MYL,NICE,WU,CVE,BKI,TXT,HTHT,DVA,CCK,ACGLO,REG,MLCO,ZG,BAH,MBT,PKI,AGNC,COUP,WRK,VER,TW,ARMK,GLPI,APA,HSIC,ACGLP,CDAY,LKQ,SEIC,CABO,NDSN,HII,BCH,EMN,NRG,CEA,AFG,SSL,LSXMK,BFAM,FBHS,DT,SJR,AVTR,WEX,PTC,ZEN,SBS,GWRE,MTN,CLR,ETFC,WB,DOX,MASI,CZR,NBIX,BHC,RPM,CHRW,BEP,HNP,NNN,IPG,TSU,MDB,ZNH,RGA,LAMR,VIPS,IRM,FRT,LK,OHI,WHR,BSAC,FWONK,ARES,ALB,MHK,ATHM,PKG,UI,ICLR,GGG,AYX,NBL,SRPT,AAP,LII,KRC,STOR,OGE,CTLT,SC,NVCR,GDS,CGNX,POOL,MOH,JHX,RL,CSL,H,NOV,BILI,DVN,CMA,TTC,SCI,MRO,ON,RNR,PCG,USFD,JLL,WUBA,AIZ,AMH,COTY,XPO,GSX,CY,UGI,AQN,CRL,AEG,AZPN,AIZP,WLK,CF,OLED,NWSA,HUBS,LBTYK,SNA,NWL,TRGP,QGEN,IONS,TTM,VOYA,JNPR,TXG,PLAN,MPWR,ZAYO,G,XRX,AER,GLIBA,KIM,ALK,BPY,IVZ,HUBB,EHC,AIV,ARCC,AU,CAE,TDOC,PTON,LEVI,TPR,ATH,JAZZ,GGB,EEFT,IPGP,TECH,CBSH,ZS,ZION,BG,PRGO,FLIR,CACC,CHE,ENTG,PCTY,SLG,FFIV,SBNY,DEI,BRKR,ST,PEGA,DXC,FTI,RS,KL,GNTX,RDY,DBX,CGC,GDI,NLSN,TECK,GH,CONE,W,PLNT,LPLA,LOGI,SQM,RETA,ACM,LEA,WIX,POST,PNR,ERIE,WWD,ABMD,ATR,SNX,Z,VEDL,MOS,MSG,FAF,NRZ,COLD,STWD,CCC,HRC,PAC,DLB,PBCT,BWA,GNRC,ACAD,PRAH,UAA,WES,AOS,SPR,PFPT,ORI,SBGL,INXN,EWBC,HFC,AVLR,RHI,OC,KSS,BNTX,AXTA,WBC,PB,CACI,FLEX,ACH,HDS,BYND,ALV,NTNX,SYNH,ARGX,GPS,RGLD,MRNA,UHAL,HTA,KNX,LITE,ENIC,MORN,TSG,IAA,HZNP,TCF,LB,ESLT,MLNX,DCI,SMG,CIEN,ASND,MOMO,JEF,PPC,WSO,PEN,UMC,MKSI,ACC,NUAN,ZNGA,BWXT,NYT,PVH,INGR,AMED,MIDD,TV,ARW,CHDN,KGC,CASY,FIVE,OMF,CUBE,CDK,AMRN,HXL,MDU,CW,PE,WF,TOL,DNKN
2020-06-17,104516.54105235853,84414.52911299637,-42173.81634298692,86180.24637794036,-103294.79859104751,37283.46057949187,-91070.6021414354,7596.126344719561,-115679.83973078612,-97400.98958855597,-67786.41842788851,104516.54105235853,86662.78044831977,-8557.27610655359,-85447.4717746138,41195.20344336773,-46248.548492857626,-96503.57834126301,-95537.1354595629,-104235.12139486383,76248.0867626305,-41814.28115329244,88363.13860108539,-33684.79103075628,0.0,-226493.64316298335,96439.83982672196,-60745.19171835919,11396.926921489729,-36825.730396281615,104516.54105235853,80711.52691364019,-46248.548492857626,-76401.56640190085,49236.0082191126,-66350.56043221978,-58309.75565647491,0.0,98565.28751767895,0.0,25059.26412987975,-16095.530583814396,-60745.19171835919,-46248.548492857626,-92133.57574574949,-33138.540706317086,29133.99627975044,66825.2686660545,74760.27337896061,-73170.88591164621,-8557.27610655359,21198.991566844325,7596.126344719561,95818.5551170576,77910.93701496744,1722.1618169838648,-81722.68720937906,47979.63247290247,-23306.034866411694,95470.63567964555,50241.10881608071,0.0,0.0,-107496.86612060168,-39395.58987716598,-480.5748809170152,59287.01418879369,8838.695764048261,-31172.039538336005,39902.93124726589,-65094.18468600964,68332.91956150664,-78555.35339540394,104516.54105235853,104516.54105235853,87120.56918175668,-57017.48346037307,3345.230962805591,-48940.78223473648,94684.03521245313,-62636.058226033296,-8557.27610655359,-108328.29124677015,-46248.548492857626,0.0,56056.33369853905,8838.695764048261,-103539.28252003975,-14508.52964123318,59287.01418879369,-112933.10733016477,-36197.542523176555,0.0,80286.43737544879,95818.5551170576,66825.2686660545,-67786.41842788851,68809.019844281,44210.50523427205,0.0,0.0,92614.03398299935,-104235.12139486383,-36825.730396281615,-76401.56640190085,42839.913511133745,-74021.06498802901,0.0,23749.52879599274,24108.49329490992,29133.99627975044,16023.988493209921,0.0,68809.019844281,34159.49926459099,-83939.82087916166,-8557.27610655359,-104235.12139486383,-13941.743590311316,14057.487325228827,104516.54105235853,104516.54105235853,39902.93124726589,104516.54105235853,-26411.036710592347,-100093.22333043483,-22126.134165623043,0.0,-46248.548492857626,-49263.850283761945,-91874.82559206779,0.0,72209.7361498122,45521.50601292611,5939.367118947961,-8557.27610655359,-48285.91456779298,-103777.33266142693,-97826.07912674737,-46248.548492857626,0.0,104516.54105235853,14057.487325228827,-46248.548492857626,0.0,39185.002249431534,104516.54105235853,-76401.56640190085,0.0,-8557.27610655359,104516.54105235853,0.0,-22126.134165623043,-8557.27610655359,89440.03209783691,-54398.01279259904,55619.75525391004,-50216.05084931068,0.0,93747.60608484308,56906.51277492185,-40864.0810090999,-100093.22333043483,34932.65356995107,76248.0867626305,47979.63247290247,84851.52937254771,-58812.30595495897,0.0,26234.66763465014,-65094.18468600964,-18836.714030091058,19711.178183174437,-115832.43597526508,-31172.039538336005,0.0,74363.52314331531,104516.54105235853,-89324.28836291938,0.0,-46248.548492857626,-71376.06341706032,-59954.465724240916,104516.54105235853,0.0,22281.0376640588,16570.238817649115,0.0,0.0,29133.99627975044,29133.99627975044,5011.581952515875,-36825.730396281615,0.0,14057.487325228827,0.0,-4034.3234201971027,1722.1618169838648,0.0,47979.63247290247,21198.991566844325,0.0,0.0,-110862.15829795026,89440.03209783691,95470.63567964555,-38313.54377995151,-35479.613525342196,25856.49433311532,29133.99627975044,29133.99627975044,-52803.552386127885,-69443.17765366011,-1905.8750972058183,610.871230655506,50671.86621478132,0.0,-61325.05744737924,-46248.548492857626,-44264.79731463109,44106.03365758806,32149.298070654782,94465.53508267747,-343866.56738665345,40731.310860151694,82978.67111732766,52328.62544055294,62113.85961776649,-50959.95754114563,5011.581952515875,91952.78359025718,69724.5973111548,0.0,49507.657029104,-83939.82087916166,-79972.3185227086,14057.487325228827,-95537.1354595629,0.0,104516.54105235853,-89324.28836291938,0.0,-93362.63897573766,78422.58324645572,81321.91189155605,69724.5973111548,-32362.290245271925,-65094.18468600964,104516.54105235853,-46248.548492857626,-57017.48346037307,79389.02612815582,-8557.27610655359,-3172.808622795865,-13941.743590311316,0.0,-68419.88519068353,-56167.30438399027,47979.63247290247,91213.73903366299,104516.54105235853,-31172.039538336005,-17255.262041854516,-67355.66102918789,0.0,104516.54105235853,0.0,29133.99627975044,69724.5973111548,-3172.808622795865,15247.738032164747,9296.48449748517,0.0,0.0,39902.93124726589,18365.061312235015,0.0,66825.2686660545,39052.75217088309,9296.48449748517,92614.03398299935,140.70982874733483,82978.67111732766,0.0,-80513.34157131585,-43349.21984775732,-17255.262041854516,34932.65356995107,140.70982874733483,104516.54105235853,-86839.14952426196,-13473.529026506287,19711.178183174437,0.0,0.0,-86839.14952426196,-2606.022571874013,-55117.08317198798,0.0,-21121.03356865494,29133.99627975044,104516.54105235853,-91478.07535642247,64608.13499627189,0.0,63398.78935820868,0.0,-111580.08729578463,-81040.49223406134,63398.78935820868,0.0,-74021.06498802901,-52047.20578305825,-96503.57834126301,59287.01418879369,0.0,-62118.55791866986,41697.75374185179,29133.99627975044,0.0,0.0,0.0,104516.54105235853,-81247.58713728278,0.0,-34651.23391245638,-66622.20924221116,29133.99627975044,-76401.56640190085,104516.54105235853,0.0,-94493.3771473268,18947.165905073678,104516.54105235853,0.0,0.0,68332.91956150664,29133.99627975044,50955.25924024227,50241.10881608071,0.0,0.0,0.0,0.0,-36825.730396281615,93747.60608484308,-103539.28252003975,0.0,17536.681699349214,0.0,29133.99627975044,-83939.82087916166,0.0,-57017.48346037307,0.0,-40217.94491104899,19082.990310069374,-101072.21741839076,0.0,0.0,-112585.18789275274,86424.7303069326,-39395.58987716598,92292.34460274641,-113554.39203982912,-496327.1654980467,-52047.20578305825,76248.0867626305,0.0,0.0,-46248.548492857626,55354.01185283153,0.0,-46248.548492857626,-8557.27610655359,-93362.63897573766,104516.54105235853,-101072.21741839076,0.0,0.0,-109406.89681585357,19711.178183174437,0.0,99491.03806751798,0.0,104516.54105235853,0.0,74363.52314331531,0.0,65186.517692736925,0.0,31171.3623546858,104516.54105235853,29133.99627975044,-51274.05147769816,29133.99627975044,-24710.67855782675,52328.62544055294,72209.7361498122,0.0,-86839.14952426196,0.0,-46248.548492857626,90382.3139074945,0.0,77910.93701496744,87120.56918175668,52328.62544055294,0.0,27150.245101523935,-56299.554462538705,63925.94002095417,-78555.35339540394,0.0,72209.7361498122,83957.66520528359,-65094.18468600964,104516.54105235853,0.0,0.0,-40217.94491104899,-98436.46410466322,-41223.04550801708,-86452.57237158192,0.0,79389.02612815582,-72734.3074670172,-26411.036710592347,29133.99627975044,-89324.28836291938,0.0,-55117.08317198798,-42971.04654622249,104516.54105235853,66825.2686660545,0.0,0.0,-4034.3234201971027,0.0,0.0,-2606.022571874013,78422.58324645572,-5501.2269941505665,-95025.4892280746,0.0,0.0,86424.7303069326,-28511.479134596906,104516.54105235853,0.0,-65094.18468600964,0.0,0.0,0.0,0.0,-11070.027598973862,-108328.29124677015,33845.405328038454,0.0,-52047.20578305825,80068.14815313429,-23837.521668568737,73956.04992832824,0.0,-46248.548492857626,-16633.977332190167,-46248.548492857626,0.0,-20459.78317591276,-13080.228792910078,50671.86621478132,-106554.58431094408,38002.53095888082,0.0,0.0,104516.54105235853,-18836.714030091058,11738.024409148587,0.0,0.0,-97182.70036624146,0.0,0.0,0.0,0.0,-97826.07912674737,-100093.22333043483,0.0,0.0,4006.4813555477604,-65094.18468600964,0.0,-15208.677115901364,0.0,0.0,0.0,24699.728940185276,59287.01418879369,67843.95170352217,-96503.57834126301,-76401.56640190085,34932.65356995107,-65094.18468600964,0.0,0.0,-67355.66102918789,104516.54105235853,0.0,104516.54105235853,61026.61137585387,-58309.75565647491,62857.76630960142,77378.82493421962,17536.681699349214,0.0,5576.951038310423,0.0,-1019.0216292927852,0.0,0.0,0.0,-11613.325218956614,0.0,6722.969455461554,0.0,0.0,0.0,104516.54105235853,-25953.247977155454,-17255.262041854516,-43349.21984775732,0.0,-71376.06341706032,14057.487325228827,24699.728940185276,33101.49863620351,54261.51120395315,12835.067680267628,47979.63247290247,0.0,-69443.17765366011,61026.61137585387,29133.99627975044,0.0,0.0,104516.54105235853,0.0,7596.126344719561,0.0,38002.53095888082,-110033.77868506446,0.0,0.0,-109067.33580336435,-96503.57834126301,0.0,29133.99627975044,-8557.27610655359,7596.126344719561,0.0,0.0,0.0,69338.02015847477,0.0,87120.56918175668,0.0,17536.681699349214,0.0,-69443.17765366011,39902.93124726589,104516.54105235853,76248.0867626305,-109728.58619610652,-46248.548492857626,4006.4813555477604,0.0,23103.392697941807,-17725.423443762676,0.0,-101966.0815856549,0.0,-112585.18789275274,29133.99627975044,64133.03492417562,0.0,0.0,0.0,0.0,-8557.27610655359,0.0,-86839.14952426196,0.0,-94493.3771473268,0.0,-95025.4892280746,11396.926921489729,-28852.576622255765,0.0,0.0,0.0,0.0,-60510.11101740509,0.0,0.0,83957.66520528359,-85447.4717746138,0.0,0.0,-115518.99504065965,-110862.15829795026,0.0,-67786.41842788851,6191.482653304502,0.0,104516.54105235853,-34651.23391245638,0.0,61440.801182296775,0.0,7596.126344719561,104516.54105235853,0.0,0.0,91213.73903366299,0.0,0.0,92919.22647195728,104516.54105235853,-17255.262041854516,29133.99627975044,0.0,0.0,0.0,0.0,0.0,0.0,59287.01418879369,35689.00017302071,-31172.039538336005,-16095.530583814396,47979.63247290247,64608.13499627189,0.0,-3172.808622795865,0.0,0.0,-78846.40569182328,0.0,72209.7361498122,104516.54105235853,-71376.06341706032,-105477.69081419255,0.0,-75241.83494386073,0.0,-76401.56640190085,-13080.228792910078,-46248.548492857626,52328.62544055294,69724.5973111548,72209.7361498122,0.0,-112933.10733016477,-14508.52964123318,0.0,0.0,-59954.465724240916,0.0,-78141.16358896105,33101.49863620351,0.0,0.0,-36061.718118180856,-24710.67855782675,104516.54105235853,0.0,0.0,-8557.27610655359,0.0,0.0,82978.67111732766,104516.54105235853,0.0,0.0,-24710.67855782675,0.0,-57017.48346037307,0.0,39902.93124726589,-25953.247977155454,0.0,-46248.548492857626,79389.02612815582,0.0,0.0,0.0,0.0,104516.54105235853,0.0,0.0,-21121.03356865494,42839.913511133745,-23053.919332055142,44210.50523427205,29133.99627975044,-11456.604751653902,104516.54105235853,104516.54105235853,104516.54105235853,-52047.20578305825,-3641.0231866008935,0.0,-6044.52461413333,-46248.548492857626,0.0,0.0,0.0,0.0,0.0,0.0,41195.20344336773,0.0,0.0,0.0,0.0,0.0,0.0,-1019.0216292927852,0.0,-111798.5874255603,80711.52691364019,-34651.23391245638,0.0,104516.54105235853,0.0,0.0,-78141.16358896105,18365.061312235015,-29949.619893374795,0.0,0.0,-13941.743590311316,-89324.28836291938,31826.230021629315,0.0,-91478.07535642247,0.0,0.0,-34651.23391245638,-8557.27610655359,0.0,-81427.06938674138,0.0,0.0,23335.338989549837,98404.44282755248,98717.8837621579,0.0,0.0,58127.28273075355,104516.54105235853,0.0,-68419.88519068353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101529.08132610354,17536.681699349214,0.0,0.0,0.0,-92637.8068144626,46529.96815035232,77378.82493421962,54261.51120395315,61440.801182296775,-72468.5640659387,-8557.27610655359,-24710.67855782675,0.0,0.0,0.0,-8557.27610655359,0.0,4006.4813555477604,104516.54105235853,9031.98434038828,34932.65356995107,0.0,0.0,-109728.58619610652,-8557.27610655359,-49263.850283761945,0.0,-31172.039538336005,104516.54105235853,0.0,0.0,0.0,190663.93269893088,104516.54105235853,-61325.05744737924,-21121.03356865494,0.0,-8557.27610655359,0.0,0.0,-24710.67855782675,0.0,0.0,-93362.63897573766,0.0,0.0,-81722.68720937906,79389.02612815582,-1905.8750972058183,104516.54105235853,104516.54105235853,104516.54105235853,75019.02353264231,-22691.503251417605,-65094.18468600964,0.0,-71376.06341706032,104516.54105235853,-83939.82087916166,0.0,0.0,0.0,104516.54105235853,0.0,0.0,-5657.94746145329,-8557.27610655359,-8557.27610655359,-110862.15829795026,0.0,0.0,0.0,104516.54105235853,50671.86621478132,0.0,4006.4813555477604,66825.2686660545,0.0,66825.2686660545,104516.54105235853,0.0,47979.63247290247,56906.51277492185,0.0,0.0,0.0,-41814.28115329244,-62118.55791866986,-31172.039538336005,0.0,0.0,0.0,0.0,32149.298070654782,-85923.57205738818,0.0,43395.558804297914,0.0,-104235.12139486383,0.0,0.0,0.0,59676.02229713042,64312.51717363421,0.0,-89324.28836291938,22281.0376640588,0.0,54261.51120395315,14057.487325228827,0.0,45004.00570556267,-35479.613525342196,-21121.03356865494,75523.25460135542,104516.54105235853,-46248.548492857626,-53212.58609850652,0.0,-8557.27610655359,-32787.37978346333,-46248.548492857626,29133.99627975044,0.0,0.0,0.0,0.0,104516.54105235853,-82301.0699058441,0.0,0.0,61731.85347871612,93747.60608484308,47979.63247290247,0.0,0.0,-57845.863073258864,-63644.520363459495,-40449.89120265701,0.0,0.0,0.0,0.0,104516.54105235853,104516.54105235853,-338426.10275745956,-93362.63897573766,15672.827570356138,29133.99627975044,140.70982874733483,104516.54105235853,51305.33297757634,0.0,-78555.35339540394,0.0,0.0,-68069.81145334945,43630.639505251995,-38313.54377995151,0.0,0.0,87120.56918175668,0.0,0.0,0.0,-50216.05084931068,0.0,-80513.34157131585,0.0,0.0,140.70982874733483,0.0,-106554.58431094408,0.0,0.0,26234.66763465014,0.0,-79228.41183087367,0.0,54261.51120395315,-46248.548492857626,51305.33297757634,0.0,0.0,0.0,-329082.72664920066,0.0,45004.00570556267,-85923.57205738818,0.0,0.0,0.0,0.0,-83939.82087916166,0.0,-84958.50391662934,-35479.613525342196,104516.54105235853,0.0,0.0,23103.392697941807,0.0,0.0,-116605.59028062515,-26146.536553495473,0.0,-28511.479134596906,-83939.82087916166,0.0,0.0,-57017.48346037307,-15208.677115901364,0.0,0.0,61440.801182296775,0.0,43630.639505251995,0.0,-69443.17765366011,0.0,19711.178183174437,59287.01418879369,104516.54105235853,0.0,18365.061312235015,0.0,-8557.27610655359,0.0
