Date,ACC,AUBANK,ADANIPORTS,ADANIPOWER,ADANITRANS,ABCAPITAL,ABFRL,AJANTPHARM,ALKEM,AMARAJABAT,AMBUJACEM,APOLLOHOSP,APOLLOTYRE,ASHOKLEY,ASIANPAINT,AUROPHARMA,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BALKRISIND,BANDHANBNK,BANKBARODA,BANKINDIA,BATAINDIA,BERGEPAINT,BEL,BHARATFORG,BHEL,BPCL,BHARTIARTL,INFRATEL,BIOCON,BBTC,BOSCHLTD,BRITANNIA,CESC,CADILAHC,CANBK,CASTROLIND,CHOLAFIN,CIPLA,CUB,COALINDIA,COLPAL,CONCOR,COROMANDEL,CROMPTON,CUMMINSIND,DLF,DABUR,DALBHARAT,DIVISLAB,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENDURANCE,ENGINERSIN,ESCORTS,EXIDEIND,FEDERALBNK,FORTIS,FCONSUMER,FRETAIL,GAIL,GMRINFRA,GICRE,GLENMARK,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GRAPHITE,GRASIM,GSPL,HEG,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,IDBI,IDFCFIRSTB,ITC,IBULHSGFIN,IBVENTURES,INDIANB,INDHOTEL,IOC,IGL,INDUSINDBK,NAUKRI,INFY,INDIGO,IPCALAB,JSWENERGY,JSWSTEEL,JINDALSTEL,JUBLFOOD,JUBILANT,KOTAKBANK,L&TFH,LTTS,LICHSGFIN,LTI,LT,LUPIN,MRF,MGL,M&MFIN,M&M,MANAPPURAM,MRPL,MARICO,MARUTI,MFSL,MINDTREE,MOTHERSUMI,MPHASIS,MUTHOOTFIN,NATCOPHARM,NBCC,NHPC,NMDC,NTPC,NATIONALUM,NESTLEIND,NAM-INDIA,OBEROIRLTY,ONGC,OIL,OFSS,PIIND,PNBHOUSING,PAGEIND,PETRONET,PFIZER,PIDILITIND,PEL,PFC,POWERGRID,PRESTIGE,PGHH,PNB,QUESS,RBLBANK,RECLTD,RAJESHEXPO,RELIANCE,SBILIFE,SRF,SHREECEM,SRTRANSFIN,SIEMENS,SBIN,SAIL,STRTECH,SUNPHARMA,SUNTV,SYNGENE,TVSMOTOR,TCS,TATACONSUM,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,NIACL,RAMCOCEM,TITAN,TORNTPHARM,TORNTPOWER,UPL,ULTRACEMCO,UNIONBANK,UBL,MCDOWELL-N,VGUARD,VARROC,VBL,VEDL,IDEA,VOLTAS,WHIRLPOOL,WIPRO,ZEEL
2020-06-08,-130027.37743660694,-126943.91368620381,-68778.97807046982,-129681.6229710622,-129800.1080249776,-124862.23424981702,-122878.30537468643,-129859.17697295795,-133575.32121823676,-46746.11047781663,-132091.9905514975,243918.25814833897,202394.776916031,-107004.8087113456,-129878.25817855757,-128507.33491011782,368488.7018452627,-127401.22718124323,-129254.40586317066,-128602.59684346333,-129756.60525735795,-71582.7169816255,202394.776916031,1126292.2343348826,-101711.89027056913,-129813.54572512828,-129797.5120549484,-129786.0582991932,-129833.1652642504,-129070.3709443361,-130112.38015292947,468145.05680280185,-130348.53992133649,-135672.96500064098,-129352.25353454771,-129805.72674996004,1115911.3640268059,-129708.72672446408,-129617.22580824804,-129164.28519104503,-115168.04812821676,378869.57215333986,-129394.37259254826,-128788.2535510663,243918.25814833897,-129410.3219722228,-129914.05735058016,1151502.919368784,1365052.2514206534,-129691.6442529815,-129572.18174681754,-130371.4897314427,-129787.79220833447,-129860.40453493372,-127852.73117823417,-129832.37348198371,-129309.47516214853,-129796.8678661996,-113154.37384142732,202394.776916031,-130400.0088972666,-128517.72070276368,77824.3332191072,-127874.17558116507,1365052.2514206534,202394.776916031,866770.476632958,1151502.919368784,-127900.65195492626,-120344.7734981826,-130331.90684228431,-117050.29542153547,-129204.86389961009,243918.25814833897,-130241.32516933435,-121755.73954026758,-129968.85786498757,53249.21167345553,-61698.50187468772,-129316.68575376786,57062.59260295323,-128813.40395770842,-129833.95923445166,-129692.15559147338,-129797.29762402305,176650.3258123571,-130496.80743278033,767114.121675419,-129358.1116372179,337346.09092103184,-122056.35249302482,-129787.65854309342,-130583.24246675045,-25984.36986166265,-129382.21918658125,-117099.84918110774,-108991.5704562784,-129693.67225190133,-128184.98693448903,-124870.30574936415,-105087.16803824983,-111137.62276089672,826907.9346499427,-38271.93063448848,-128053.08380122762,480347.8757771944,-129814.5510819989,-128870.39286020497,-129953.9411875366,-118440.71420130602,-129741.43924433405,-131296.4101360894,-129650.91547227104,-126775.39179584269,-129763.06737206265,-110005.96538443674,-126234.48328483387,-134435.67264088755,-129715.66679959944,-128867.50257953329,-129508.066541149,1365052.2514206534,77824.3332191072,-129588.58045712604,-129824.09300207483,-129793.18039888241,228969.80490470811,-129498.15675944778,-129831.54411590788,-130220.85262725518,-129369.7767734719,243918.25814833897,-129747.5742979116,-129763.7811129004,-129453.42476399429,28689.625960462068,-129705.67055241101,-125475.10558046357,-130595.43650851397,-102686.75790330398,-25984.36986166265,-121179.50493831249,-129146.05086530553,-126716.83610120462,-129269.05401808863,-129757.07647217457,-127998.77605452405,-132962.3881254846,119347.81445141512,480347.8757771944,-129781.49699853787,1365052.2514206534,-130946.01283289593,-127243.20429794426,-132746.69515230978,-127219.3628194205,-46746.11047781663,-92667.35160808761,-110024.34952952144,-128006.85123755285,-127441.80593949581,-118484.67065306839,-69999.25996790905,119347.81445141512,-135428.51749268768,-129548.36249731597,-129387.07739667372,-130342.70956922718,-94504.28519966041,-102235.47939751684,-124763.80448923491,-129428.15612127174,-129587.77349565801,-129789.1631306525,-129953.51046456578,-129076.85010827074,-129445.728394563,1365052.2514206534,-39108.96086637941,-130103.875075274,-126743.70663251563,-129932.40032462159,-125581.22599748686,-130318.32287357666,-128780.083616035,-129787.19253973203,-116191.52265833179,-133413.63390597346,-130217.38978310177,-127045.97066781815,-103554.90053026586,-129642.96567649518,-129769.4216678979,866770.476632958,-129828.48946565401,-129861.51979565938,64203.12637691387,-129843.14729377066,-129743.37349986327,-129711.05483783627,-129666.68010784323
